grid,density
-42567.15797377529,2.0121231156919664e-07
-42538.671862083356,2.1886313764694276e-07
-42510.18575039142,2.3760313998274675e-07
-42481.69963869949,2.5684530882860326e-07
-42453.213527007545,2.778257535137776e-07
-42424.72741531561,2.9941573809239966e-07
-42396.241303623676,3.219482736915312e-07
-42367.75519193174,3.4424354805058557e-07
-42339.26908023981,3.6630156116956307e-07
-42310.78296854787,3.8812231304846377e-07
-42282.29685685594,4.097737705595164e-07
-42253.810745163995,4.3409670797820465e-07
-42225.32463347206,4.59113726948868e-07
-42196.838521780126,4.83856982950212e-07
-42168.35241008819,5.084156211807886e-07
-42139.86629839626,5.34578661483485e-07
-42111.38018670432,5.610788203803782e-07
-42082.89407501239,5.892037931324373e-07
-42054.407963320446,6.183975972853843e-07
-42025.92185162851,6.472628858751396e-07
-41997.435739936576,6.757996589017118e-07
-41968.94962824464,7.0684132595447e-07
-41940.46351655271,7.38631093037488e-07
-41911.97740486077,7.717140422255882e-07
-41883.49129316884,8.065653312824762e-07
-41855.005181476896,8.418279000647344e-07
-41826.51906978496,8.799366642153419e-07
-41798.03295809303,9.176074076150383e-07
-41769.54684640109,9.55770326563985e-07
-41741.06073470916,9.945245569217187e-07
-41712.57462301722,1.0328225156639196e-06
-41684.08851132529,1.0719316377859675e-06
-41655.602399633346,1.1112734528205374e-06
-41627.11628794141,1.1501407453749433e-06
-41598.63017624948,1.1888275779718101e-06
-41570.14406455754,1.2303501269900223e-06
-41541.65795286561,1.2736621191519318e-06
-41513.17184117367,1.3164448362398228e-06
-41484.68572948174,1.358698278253696e-06
-41456.199617789796,1.4004224451935618e-06
-41427.71350609786,1.4433649724640438e-06
-41399.22739440593,1.4879506835344159e-06
-41370.74128271399,1.5326500526612727e-06
-41342.25517102206,1.5794014566334882e-06
-41313.76905933012,1.627875741989572e-06
-41285.28294763819,1.678849006815807e-06
-41256.79683594625,1.7315457439866444e-06
-41228.31072425431,1.7862406991476362e-06
-41199.82461256238,1.8406312684385853e-06
-41171.33850087044,1.899147431396912e-06
-41142.85238917851,1.9617357788297897e-06
-41114.36627748657,2.0266546089992927e-06
-41085.88016579464,2.0913921165864625e-06
-41057.3940541027,2.1554433306522835e-06
-41028.90794241076,2.2220728775283504e-06
-41000.42183071883,2.2900020844842496e-06
-40971.93571902689,2.3572720624456274e-06
-40943.44960733496,2.4252109079338406e-06
-40914.96349564302,2.494257354414546e-06
-40886.47738395109,2.564157101482507e-06
-40857.99127225915,2.633730984523783e-06
-40829.50516056721,2.7027634541988422e-06
-40801.01904887528,2.7735519470319787e-06
-40772.53293718334,2.845017539712985e-06
-40744.04682549141,2.9175046006005076e-06
-40715.560713799474,2.9920164955782776e-06
-40687.07460210754,3.066882932194426e-06
-40658.5884904156,3.143372631554446e-06
-40630.10237872366,3.219415903153544e-06
-40601.61626703173,3.297635941448409e-06
-40573.13015533979,3.376420736074211e-06
-40544.64404364786,3.45450298220543e-06
-40516.157931955924,3.531471925594753e-06
-40487.67182026399,3.607336078398047e-06
-40459.18570857205,3.686838653882111e-06
-40430.69959688011,3.7674093940923284e-06
-40402.21348518818,3.84998063220784e-06
-40373.727373496244,3.932988680219672e-06
-40345.24126180431,4.015852166108523e-06
-40316.755150112374,4.104354632027581e-06
-40288.26903842044,4.195625649719312e-06
-40259.7829267285,4.287324344587207e-06
-40231.29681503656,4.381124266134168e-06
-40202.81070334463,4.479215762099673e-06
-40174.324591652694,4.5765868669111745e-06
-40145.83847996076,4.672516153417597e-06
-40117.352368268825,4.767003621618936e-06
-40088.86625657689,4.86232822878034e-06
-40060.38014488495,4.96253900182351e-06
-40031.89403319301,5.06497902453564e-06
-40003.40792150108,5.168100407424066e-06
-39974.921809809144,5.2732959616333274e-06
-39946.43569811721,5.378293123287022e-06
-39917.949586425275,5.483593760080356e-06
-39889.46347473334,5.591528456417174e-06
-39860.9773630414,5.699449817424202e-06
-39832.491251349464,5.8072565990295226e-06
-39804.00513965753,5.918816110071814e-06
-39775.519027965594,6.0294380485672344e-06
-39747.03291627366,6.139557375652604e-06
-39718.546804581725,6.250859128692961e-06
-39690.06069288979,6.365015108039363e-06
-39661.57458119785,6.486271901547411e-06
-39633.088469505914,6.609392816795865e-06
-39604.60235781398,6.731195471865194e-06
-39576.116246122045,6.852866201055975e-06
-39547.63013443011,6.974697510090138e-06
-39519.144022738175,7.096404357761751e-06
-39490.65791104624,7.2174093762665645e-06
-39462.1717993543,7.338626867137912e-06
-39433.685687662364,7.462080678179893e-06
-39405.19957597043,7.584744250032655e-06
-39376.713464278495,7.707466989793956e-06
-39348.22735258656,7.832464175587958e-06
-39319.741240894626,7.960320455053628e-06
-39291.25512920269,8.088103573298729e-06
-39262.76901751075,8.219807525941139e-06
-39234.282905818814,8.359720448154731e-06
-39205.79679412688,8.500191053665931e-06
-39177.310682434945,8.642189398714595e-06
-39148.82457074301,8.78554656777163e-06
-39120.338459051076,8.92794357058861e-06
-39091.85234735914,9.071914493092204e-06
-39063.3662356672,9.21908592731212e-06
-39034.880123975265,9.369071422625334e-06
-39006.39401228333,9.523961749711683e-06
-38977.907900591395,9.679736430121625e-06
-38949.42178889946,9.836723152441002e-06
-38920.935677207526,9.998130526620384e-06
-38892.44956551559,1.0164000947078272e-05
-38863.96345382365,1.0330171848663784e-05
-38835.477342131715,1.050251435693725e-05
-38806.99123043978,1.0680273833330092e-05
-38778.505118747846,1.0861056416667626e-05
-38750.01900705591,1.1042950281148412e-05
-38721.53289536398,1.1227457660219991e-05
-38693.04678367204,1.14149159953361e-05
-38664.5606719801,1.1603953259616172e-05
-38636.074560288165,1.1795343728336121e-05
-38607.58844859623,1.1988752700781692e-05
-38579.102336904296,1.2186328674107916e-05
-38550.61622521236,1.2383174864763113e-05
-38522.13011352043,1.2582802152601908e-05
-38493.64400182849,1.2784595361654497e-05
-38465.15789013656,1.298754249751616e-05
-38436.671778444615,1.3191529789103735e-05
-38408.18566675268,1.3402190392239995e-05
-38379.699555060746,1.3619548495305164e-05
-38351.21344336881,1.3837783682691186e-05
-38322.72733167688,1.4059498892720879e-05
-38294.24121998494,1.4281452229431512e-05
-38265.755108293,1.45056109223547e-05
-38237.268996601066,1.47312581175695e-05
-38208.78288490913,1.4957733907805214e-05
-38180.2967732172,1.5184972280117622e-05
-38151.81066152526,1.5416489980962707e-05
-38123.32454983333,1.5645766096844508e-05
-38094.83843814139,1.5873135409066293e-05
-38066.35232644946,1.610283143181243e-05
-38037.866214757516,1.6329490631560518e-05
-38009.38010306558,1.6554064333446022e-05
-37980.89399137365,1.6778311925164627e-05
-37952.40787968171,1.7002068674790068e-05
-37923.92176798978,1.722640137922956e-05
-37895.43565629784,1.7451281280581776e-05
-37866.9495446059,1.7675706623787345e-05
-37838.463432913966,1.7900143618013733e-05
-37809.97732122203,1.8120376148138264e-05
-37781.4912095301,1.8341946299275254e-05
-37753.00509783816,1.8568859463295765e-05
-37724.51898614623,1.879569960094463e-05
-37696.03287445429,1.9023364403929074e-05
-37667.54676276236,1.9258195006260415e-05
-37639.06065107042,1.9496180399699235e-05
-37610.57453937848,1.9736135681351512e-05
-37582.08842768655,1.997910986394132e-05
-37553.60231599461,2.022164314010164e-05
-37525.11620430268,2.0465596358390853e-05
-37496.63009261074,2.0712508932820086e-05
-37468.1439809188,2.0961736224737287e-05
-37439.65786922687,2.121265075403253e-05
-37411.17175753493,2.14601743922363e-05
-37382.685645843,2.17095170479316e-05
-37354.19953415106,2.1958426984439036e-05
-37325.71342245913,2.2204665122597037e-05
-37297.22731076719,2.2452544851413357e-05
-37268.74119907526,2.2703178754876938e-05
-37240.25508738332,2.295074700721232e-05
-37211.76897569138,2.319553627167928e-05
-37183.28286399945,2.343947535484948e-05
-37154.79675230751,2.3684196521327798e-05
-37126.31064061558,2.3928915910936086e-05
-37097.824528923644,2.417680569980006e-05
-37069.3384172317,2.4424779469017616e-05
-37040.85230553977,2.467621568095628e-05
-37012.36619384783,2.492958856668287e-05
-36983.8800821559,2.518431036997129e-05
-36955.39397046396,2.5439003996721995e-05
-36926.90785877203,2.5693769182305796e-05
-36898.421747080094,2.5953789863333373e-05
-36869.93563538816,2.621690867280397e-05
-36841.44952369622,2.6482153207597808e-05
-36812.96341200428,2.674693077202705e-05
-36784.47730031235,2.7017158362427263e-05
-36755.99118862041,2.7285422478363204e-05
-36727.50507692848,2.7549712136894362e-05
-36699.018965236544,2.7812933307392298e-05
-36670.5328535446,2.8072299648561746e-05
-36642.04674185267,2.8330537306700222e-05
-36613.56063016073,2.858551530855488e-05
-36585.0745184688,2.884011064727092e-05
-36556.588406776864,2.9095593638912108e-05
-36528.10229508493,2.9347477443697003e-05
-36499.616183392995,2.9601372580497623e-05
-36471.13007170106,2.985817583322346e-05
-36442.64396000912,3.0115246959681948e-05
-36414.15784831718,3.0369912184157097e-05
-36385.67173662525,3.062463100913618e-05
-36357.185624933314,3.087852756637407e-05
-36328.69951324138,3.113461502608053e-05
-36300.213401549445,3.139087482056477e-05
-36271.7272898575,3.1649843874559344e-05
-36243.24117816557,3.19075353169105e-05
-36214.75506647363,3.216534022681723e-05
-36186.2689547817,3.24183559269399e-05
-36157.782843089764,3.266880967286453e-05
-36129.29673139783,3.291542641661899e-05
-36100.810619705895,3.316051774741233e-05
-36072.32450801396,3.34078276136219e-05
-36043.83839632202,3.365089360486122e-05
-36015.352284630084,3.388903954838366e-05
-35986.86617293815,3.412340730756997e-05
-35958.380061246215,3.435383143358748e-05
-35929.89394955428,3.458141939077233e-05
-35901.407837862345,3.481096406530074e-05
-35872.9217261704,3.504085664855134e-05
-35844.43561447847,3.5272070712842385e-05
-35815.949502786534,3.5508007392751694e-05
-35787.4633910946,3.575181053294744e-05
-35758.977279402665,3.59965664101771e-05
-35730.49116771073,3.62389768087777e-05
-35702.005056018796,3.648118232913749e-05
-35673.51894432686,3.672143112414788e-05
-35645.03283263492,3.696024921005642e-05
-35616.546720942984,3.719108305441926e-05
-35588.06060925105,3.742506383794118e-05
-35559.574497559115,3.765513424795378e-05
-35531.08838586718,3.7879193751997154e-05
-35502.602274175246,3.810323964541268e-05
-35474.116162483304,3.832087399226047e-05
-35445.63005079137,3.853486919138388e-05
-35417.143939099435,3.874326602199274e-05
-35388.6578274075,3.8951148914084724e-05
-35360.171715715565,3.915856373238539e-05
-35331.68560402363,3.936203622676363e-05
-35303.199492331696,3.9562511813013864e-05
-35274.71338063976,3.975828343883471e-05
-35246.22726894782,3.995000338415581e-05
-35217.741157255885,4.013921358346094e-05
-35189.25504556395,4.033038468538468e-05
-35160.768933872016,4.052380442437088e-05
-35132.28282218008,4.0717642532458625e-05
-35103.796710488146,4.091157990151976e-05
-35075.310598796204,4.1103644679351e-05
-35046.82448710427,4.129494024246631e-05
-35018.338375412335,4.1480665511204e-05
-34989.8522637204,4.166709467689402e-05
-34961.366152028466,4.1853171981072504e-05
-34932.88004033653,4.2040497884177826e-05
-34904.3939286446,4.2222335116459596e-05
-34875.90781695266,4.2404025471468226e-05
-34847.42170526072,4.2582926430709524e-05
-34818.935593568785,4.276528969753807e-05
-34790.44948187685,4.294868597117457e-05
-34761.963370184916,4.313306700822667e-05
-34733.47725849298,4.3311959285863295e-05
-34704.99114680105,4.3489305594021927e-05
-34676.505035109105,4.366146768991098e-05
-34648.01892341717,4.38312602991433e-05
-34619.532811725236,4.399769143583546e-05
-34591.0467000333,4.4160658349879004e-05
-34562.56058834137,4.4320682002913605e-05
-34534.07447664943,4.4478285686662854e-05
-34505.5883649575,4.46321989717024e-05
-34477.10225326556,4.4780552908401296e-05
-34448.61614157362,4.4928502549548736e-05
-34420.130029881686,4.50793887284715e-05
-34391.64391818975,4.523576893334974e-05
-34363.15780649782,4.538831098601219e-05
-34334.67169480588,4.553715375886638e-05
-34306.18558311395,4.567986087522529e-05
-34277.699471422005,4.582364421662566e-05
-34249.21335973007,4.596408046343165e-05
-34220.727248038136,4.610090139422579e-05
-34192.2411363462,4.6234630971090384e-05
-34163.75502465427,4.636200845752209e-05
-34135.26891296233,4.648924850658208e-05
-34106.7828012704,4.66149587705809e-05
-34078.29668957846,4.673825820346652e-05
-34049.81057788652,4.6865064556050555e-05
-34021.32446619459,4.698568809260555e-05
-33992.83835450265,4.7100417670672665e-05
-33964.35224281072,4.721200561433993e-05
-33935.86613111878,4.7318537026740734e-05
-33907.38001942685,4.742375651405216e-05
-33878.893907734906,4.7527607501685005e-05
-33850.40779604297,4.762753479745499e-05
-33821.92168435104,4.771935263983209e-05
-33793.4355726591,4.780740308184076e-05
-33764.94946096717,4.789279320928804e-05
-33736.46334927523,4.798112195780187e-05
-33707.9772375833,4.806850429048342e-05
-33679.49112589136,4.815563930554326e-05
-33651.00501419942,4.8239962995556646e-05
-33622.51890250749,4.83201939225719e-05
-33594.03279081555,4.839228592459847e-05
-33565.54667912362,4.8461553571274936e-05
-33537.06056743168,4.8525308849559345e-05
-33508.57445573975,4.8592178273298974e-05
-33480.08834404781,4.8664836659050546e-05
-33451.60223235587,4.873127087110879e-05
-33423.11612066394,4.8795207833261055e-05
-33394.630008972,4.885330112072824e-05
-33366.14389728007,4.890585331699036e-05
-33337.65778558813,4.8956261089205286e-05
-33309.1716738962,4.900624265902261e-05
-33280.685562204264,4.905251455726548e-05
-33252.19945051233,4.909470672540096e-05
-33223.71333882039,4.9130709186784505e-05
-33195.22722712845,4.915876084563355e-05
-33166.74111543652,4.918143424680052e-05
-33138.25500374458,4.919723327049823e-05
-33109.76889205265,4.9205186815710126e-05
-33081.28278036071,4.92204960962334e-05
-33052.79666866877,4.9234607956084005e-05
-33024.31055697684,4.924635284511512e-05
-32995.8244452849,4.925657478657846e-05
-32967.33833359297,4.925722120221163e-05
-32938.852221901034,4.9250328428875666e-05
-32910.3661102091,4.923719127553635e-05
-32881.879998517164,4.9225105674653886e-05
-32853.39388682523,4.921557348822709e-05
-32824.90777513329,4.920531552921274e-05
-32796.42166344135,4.9189046810376314e-05
-32767.93555174942,4.917169194938427e-05
-32739.449440057484,4.91563141698116e-05
-32710.96332836555,4.9139873642314035e-05
-32682.47721667361,4.911960419933581e-05
-32653.991104981676,4.910028548706763e-05
-32625.50499328974,4.9083734242174145e-05
-32597.018881597804,4.9062769730170694e-05
-32568.53276990587,4.9036515799600645e-05
-32540.046658213934,4.900710910331364e-05
-32511.560546522,4.897525841952084e-05
-32483.07443483006,4.893921955650191e-05
-32454.588323138127,4.889858155877404e-05
-32426.10221144619,4.8855134181641064e-05
-32397.616099754254,4.880913634707338e-05
-32369.12998806232,4.8759200981119495e-05
-32340.643876370385,4.8712551662385434e-05
-32312.15776467845,4.866583371418626e-05
-32283.67165298651,4.861548837977704e-05
-32255.185541294577,4.856019522018178e-05
-32226.69942960264,4.851051637335486e-05
-32198.213317910704,4.846168076103096e-05
-32169.72720621877,4.8408934116179333e-05
-32141.241094526835,4.835422650488203e-05
-32112.7549828349,4.8298522845055835e-05
-32084.268871142962,4.824099725638653e-05
-32055.782759451027,4.8179521842293336e-05
-32027.29664775909,4.811282138655346e-05
-31998.810536067154,4.804576878821061e-05
-31970.32442437522,4.79830949205602e-05
-31941.838312683285,4.7912464250968585e-05
-31913.35220099135,4.7843640355746174e-05
-31884.866089299412,4.777562126969142e-05
-31856.379977607477,4.7703386548769997e-05
-31827.89386591554,4.763104141766968e-05
-31799.407754223605,4.7552280509398155e-05
-31770.92164253167,4.7465549591357694e-05
-31742.435530839735,4.737805271761241e-05
-31713.9494191478,4.728764211242917e-05
-31685.463307455862,4.719100677322997e-05
-31656.977195763928,4.7094046723998545e-05
-31628.49108407199,4.6995406707317875e-05
-31600.004972380055,4.689809152858009e-05
-31571.51886068812,4.6802310227049755e-05
-31543.032748996186,4.669844518886706e-05
-31514.54663730425,4.6595714518876456e-05
-31486.060525612313,4.6494916921634484e-05
-31457.574413920378,4.639234073730491e-05
-31429.08830222844,4.6291247620112126e-05
-31400.602190536505,4.618708915356243e-05
-31372.11607884457,4.608014321381544e-05
-31343.629967152636,4.597490766091811e-05
-31315.1438554607,4.58705457884604e-05
-31286.657743768763,4.576395150172767e-05
-31258.17163207683,4.565427090358201e-05
-31229.68552038489,4.554002262534219e-05
-31201.199408692955,4.542697880983792e-05
-31172.71329700102,4.53090657541291e-05
-31144.227185309086,4.51874383752449e-05
-31115.74107361715,4.506752422517561e-05
-31087.254961925213,4.494890653583444e-05
-31058.76885023328,4.482273718250628e-05
-31030.28273854134,4.4692305909628546e-05
-31001.796626849406,4.455571076592658e-05
-30973.31051515747,4.4420315529884045e-05
-30944.824403465536,4.4285929600037023e-05
-30916.3382917736,4.415055847278009e-05
-30887.852180081663,4.401082518017796e-05
-30859.36606838973,4.387093240178246e-05
-30830.87995669779,4.3726385257924156e-05
-30802.393845005856,4.3586222048149906e-05
-30773.90773331392,4.3443748866350174e-05
-30745.421621621987,4.330045140778e-05
-30716.935509930052,4.315855699429666e-05
-30688.449398238114,4.302080290800188e-05
-30659.96328654618,4.2879443710354416e-05
-30631.47717485424,4.273631834676806e-05
-30602.991063162306,4.259958985421861e-05
-30574.50495147037,4.2462325908365556e-05
-30546.018839778437,4.232335397194128e-05
-30517.532728086502,4.2184099740423536e-05
-30489.046616394564,4.2043482578763914e-05
-30460.56050470263,4.1904252887402185e-05
-30432.07439301069,4.175862636952914e-05
-30403.588281318756,4.160979077632797e-05
-30375.10216962682,4.1459919702171026e-05
-30346.616057934887,4.130744968867109e-05
-30318.129946242952,4.1158794858549526e-05
-30289.643834551014,4.1013490151670454e-05
-30261.15772285908,4.08688615673607e-05
-30232.67161116714,4.072521113282572e-05
-30204.185499475207,4.057879760649059e-05
-30175.699387783272,4.043314375778703e-05
-30147.213276091337,4.0290590318854226e-05
-30118.727164399403,4.014982065048962e-05
-30090.241052707464,4.001317567423468e-05
-30061.75494101553,3.988025024234577e-05
-30033.26882932359,3.974901919234847e-05
-30004.782717631657,3.961388581245611e-05
-29976.296605939722,3.9474800977193224e-05
-29947.810494247788,3.933482771864054e-05
-29919.324382555853,3.91972420679067e-05
-29890.838270863915,3.906166595115308e-05
-29862.35215917198,3.892198488648801e-05
-29833.86604748004,3.8777836030609906e-05
-29805.379935788107,3.8629442737848674e-05
-29776.893824096172,3.847796071028354e-05
-29748.407712404238,3.832812839064343e-05
-29719.921600712303,3.818114823889859e-05
-29691.435489020365,3.803312349183786e-05
-29662.94937732843,3.788666591709002e-05
-29634.463265636492,3.7751098889199094e-05
-29605.977153944557,3.761804348225537e-05
-29577.491042252623,3.749292121151487e-05
-29549.004930560688,3.7367597085648654e-05
-29520.518818868753,3.7243249814497196e-05
-29492.032707176815,3.711821432950577e-05
-29463.54659548488,3.698743552335632e-05
-29435.060483792942,3.6854575833395e-05
-29406.574372101008,3.673136574440587e-05
-29378.088260409073,3.6609975105973005e-05
-29349.60214871714,3.648301843250795e-05
-29321.116037025204,3.635550863125949e-05
-29292.629925333265,3.622515186383911e-05
-29264.14381364133,3.6094738285993406e-05
-29235.657701949393,3.596192653749028e-05
-29207.171590257458,3.583428188351502e-05
-29178.685478565523,3.570849350445424e-05
-29150.19936687359,3.5581515185923053e-05
-29121.713255181654,3.545621364328837e-05
-29093.227143489716,3.5325640781990773e-05
-29064.74103179778,3.5194133005621676e-05
-29036.254920105843,3.5066605939167155e-05
-29007.768808413908,3.494587827460065e-05
-28979.282696721973,3.483010976864953e-05
-28950.79658503004,3.471754351682931e-05
-28922.310473338104,3.460642626144691e-05
-28893.824361646166,3.450072905617882e-05
-28865.33824995423,3.4405246527750064e-05
-28836.852138262293,3.431445751283702e-05
-28808.36602657036,3.42246542056556e-05
-28779.879914878424,3.4141341476746406e-05
-28751.39380318649,3.4062404100533255e-05
-28722.907691494554,3.398352851615638e-05
-28694.421579802616,3.3906593742994674e-05
-28665.93546811068,3.383323558552436e-05
-28637.449356418743,3.3773715353090596e-05
-28608.96324472681,3.3729888509984806e-05
-28580.477133034874,3.369191830872017e-05
-28551.99102134294,3.3649689363448326e-05
-28523.504909651005,3.3611832808473714e-05
-28495.018797959066,3.35727993819499e-05
-28466.53268626713,3.353814475176728e-05
-28438.046574575194,3.350452224970407e-05
-28409.56046288326,3.346812989040989e-05
-28381.074351191324,3.3431465849787875e-05
-28352.58823949939,3.34004199573479e-05
-28324.102127807455,3.3367844307359853e-05
-28295.616016115517,3.333687002159383e-05
-28267.129904423582,3.33082614886009e-05
-28238.643792731644,3.328626129040446e-05
-28210.15768103971,3.327690506404847e-05
-28181.671569347774,3.327159457241249e-05
-28153.18545765584,3.3267851553540835e-05
-28124.699345963905,3.327002182018497e-05
-28096.213234271967,3.328064772688628e-05
-28067.727122580032,3.329418109942151e-05
-28039.241010888094,3.33133463348965e-05
-28010.75489919616,3.333659570729054e-05
-27982.268787504225,3.336393054570025e-05
-27953.78267581229,3.339789343608005e-05
-27925.296564120355,3.3435121822266055e-05
-27896.810452428417,3.3484113413327056e-05
-27868.324340736483,3.353602495098991e-05
-27839.838229044544,3.358569663507981e-05
-27811.35211735261,3.364354915928677e-05
-27782.866005660675,3.371405425934861e-05
-27754.37989396874,3.3794039333502535e-05
-27725.893782276806,3.3880879820192295e-05
-27697.407670584867,3.3979983556871786e-05
-27668.921558892933,3.408530092789437e-05
-27640.435447200995,3.419912220183464e-05
-27611.94933550906,3.432595279787467e-05
-27583.463223817125,3.446131603345894e-05
-27554.97711212519,3.460176679476959e-05
-27526.491000433256,3.474900509467927e-05
-27498.004888741318,3.490124905706393e-05
-27469.518777049383,3.5061951003522597e-05
-27441.032665357445,3.522659922535609e-05
-27412.54655366551,3.5398306131395884e-05
-27384.060441973576,3.558318941435525e-05
-27355.57433028164,3.576777516945255e-05
-27327.088218589706,3.596737523596837e-05
-27298.602106897768,3.617104153653765e-05
-27270.115995205833,3.6378479564628544e-05
-27241.629883513895,3.659502987095878e-05
-27213.14377182196,3.6815145850749805e-05
-27184.657660130026,3.704103137424211e-05
-27156.17154843809,3.726933482679634e-05
-27127.685436746156,3.7508610283669765e-05
-27099.19932505422,3.7751524837898203e-05
-27070.713213362284,3.799966906515486e-05
-27042.227101670345,3.825314652860571e-05
-27013.74098997841,3.850904992295243e-05
-26985.254878286476,3.8766568094804334e-05
-26956.76876659454,3.902698930434948e-05
-26928.282654902607,3.9290111511980075e-05
-26899.79654321067,3.9562899225453836e-05
-26871.310431518734,3.983919387250169e-05
-26842.824319826796,4.0121502268414317e-05
