grid,density
-28590.406445764267,1.766721647829013e-08
-28557.43683900239,2.2736433568854207e-08
-28524.467232240513,2.774459942188553e-08
-28491.497625478634,3.269171403738528e-08
-28458.52801871676,3.757777741535232e-08
-28425.55841195488,4.2402789555787764e-08
-28392.588805193,4.7166750458691027e-08
-28359.619198431126,5.186966012406168e-08
-28326.649591669247,5.6511518551900584e-08
-28293.679984907372,6.109232574220689e-08
-28260.710378145493,6.561208169498154e-08
-28227.74077138362,7.00707864102235e-08
-28194.77116462174,7.446843988793385e-08
-28161.80155785986,7.880504212811204e-08
-28128.831951097985,8.308059313075754e-08
-28095.862344336107,8.729509289587139e-08
-28062.89273757423,9.144854142345266e-08
-28029.923130812353,9.554093871350217e-08
-27996.953524050477,9.957228476601914e-08
-27963.9839172886,1.0354257958100435e-07
-27931.01431052672,1.0745182315845737e-07
-27898.044703764845,1.113000154983779e-07
-27865.075097002966,1.1508715660076664e-07
-27832.10549024109,1.188132464656228e-07
-27799.13588347921,1.2247828509294725e-07
-27766.166276717333,1.2608227248273952e-07
-27733.196669955458,1.2962520863499922e-07
-27700.22706319358,1.331070935497272e-07
-27667.257456431704,1.3652792722692263e-07
-27634.287849669825,1.3988770966658625e-07
-27601.318242907946,1.4318644086871774e-07
-27568.34863614607,1.464241208333167e-07
-27535.379029384192,1.4960074956038388e-07
-27502.409422622317,1.5271632704991856e-07
-27469.439815860438,1.557708533019214e-07
-27436.470209098563,1.6068295833492545e-07
-27403.500602336684,1.6671992876305533e-07
-27370.530995574805,1.748095208613829e-07
-27337.56138881293,1.827770104846452e-07
-27304.59178205105,1.9062239763284413e-07
-27271.622175289176,1.9834568230597795e-07
-27238.652568527297,2.059468645040482e-07
-27205.682961765422,2.1597758649368745e-07
-27172.713355003543,2.259433131113474e-07
-27139.743748241664,2.3575641163517695e-07
-27106.77414147979,2.45416882065175e-07
-27073.80453471791,2.549247244013438e-07
-27040.834927956035,2.6427993864368106e-07
-27007.865321194156,2.734825247921891e-07
-26974.895714432278,2.8253248284686664e-07
-26941.926107670402,2.9217881120255516e-07
-26908.956500908524,3.035531497961401e-07
-26875.98689414665,3.1581203409457926e-07
-26843.01728738477,3.2944602119944057e-07
-26810.04768062289,3.4366699590995565e-07
-26777.078073861016,3.634272085236744e-07
-26744.108467099137,3.8424984503293813e-07
-26711.13886033726,4.047672253545389e-07
