sal_9_lc1vs0_iate,school
14604.222855989388,10.0
16079.616100807285,10.0
14825.567995479241,10.0
5201.377158654619,10.0
21034.78778904156,12.0
6678.253010518831,10.0
10124.59420540467,8.0
14547.57972084966,10.0
7621.9251257278065,10.0
10938.560990733053,9.0
-7626.9503287332445,10.0
17834.569626340344,10.0
17021.09852064174,9.0
11501.567155469642,8.0
15927.887500681567,10.0
22472.476251307304,12.0
9170.391222507807,9.0
-1553.7421135216355,10.0
5482.390842011305,10.0
3745.205947594829,12.0
-5959.504952518336,9.0
11381.986633182374,9.0
-3174.720565017204,9.0
21864.91338534279,12.0
21560.337137737875,12.0
21910.031690306587,12.0
-2480.583424573063,10.0
-6690.461006188954,9.0
10364.222075229838,9.0
-5269.930801498534,10.0
16500.722567894707,10.0
17341.191844798832,12.0
6084.983302038243,8.0
14874.798803847865,9.0
13073.969859904202,10.0
4592.100608854642,10.0
16067.118553037686,10.0
14996.558461278419,10.0
-5493.981369838662,10.0
13282.413706957246,8.0
18679.652262102394,12.0
21383.322865717877,12.0
12793.952524843946,9.0
14240.1236127405,9.0
13597.84610081318,12.0
16536.69453439193,12.0
8765.860425876326,12.0
17302.496039799204,12.0
11936.976773062375,9.0
19125.285058552745,12.0
11743.702278590508,9.0
8077.346425802847,10.0
543.001063671225,9.0
20579.993573892727,12.0
-9516.815142135156,9.0
7408.780771611771,9.0
-7338.309339158059,10.0
13779.607264057144,10.0
15025.24469332898,10.0
18797.848373685385,12.0
2816.7265652542665,10.0
6915.251453791091,8.0
22524.368893156032,12.0
17405.56963668079,12.0
-1702.900218182629,8.0
15350.616403885815,10.0
1693.5251232992878,10.0
5289.6181060459185,8.0
9964.215904891891,8.0
15655.176582056596,10.0
-7976.259704017433,9.0
-6528.332709147728,10.0
18192.43727771492,10.0
3436.902125555922,10.0
20757.52314291689,12.0
18116.36001170434,10.0
14844.840718117943,10.0
5904.617780932573,10.0
5160.210920379754,12.0
-8393.854103662597,10.0
18103.105807743053,10.0
17688.132435578154,12.0
10115.904345092884,10.0
16175.758331746942,10.0
10655.994556523656,8.0
12734.979635201418,9.0
12396.515649788571,10.0
5239.750802811435,10.0
-7881.849121757597,9.0
9407.949748130904,9.0
-5894.391762775055,10.0
5505.874120468473,10.0
20680.872550816883,12.0
13322.566466515917,10.0
14094.67541000489,10.0
-11745.961794403962,9.0
14820.12726077398,12.0
-393.38641819385066,9.0
