sal_9_lc1vs0_iate,olf_x0
14604.222855989388,56.0
16079.616100807285,85.0
14825.567995479241,51.0
5201.377158654619,54.0
21034.78778904156,38.0
6678.253010518831,28.0
10124.59420540467,83.0
14547.57972084966,52.0
7621.9251257278065,12.0
10938.560990733053,39.0
-7626.9503287332445,14.0
17834.569626340344,71.0
17021.09852064174,41.0
11501.567155469642,51.0
15927.887500681567,62.0
22472.476251307304,17.0
9170.391222507807,67.0
-1553.7421135216355,1.0
5482.390842011305,16.0
3745.205947594829,31.0
-5959.504952518336,54.0
11381.986633182374,40.0
-3174.720565017204,6.0
21864.91338534279,56.0
21560.337137737875,44.0
21910.031690306587,47.0
-2480.583424573063,26.0
-6690.461006188954,59.0
10364.222075229838,63.0
-5269.930801498534,15.0
16500.722567894707,59.0
17341.191844798832,38.0
6084.983302038243,32.0
14874.798803847865,57.0
13073.969859904202,27.0
4592.100608854642,33.0
16067.118553037686,57.0
14996.558461278419,21.0
-5493.981369838662,42.0
13282.413706957246,18.0
18679.652262102394,68.0
21383.322865717877,30.0
12793.952524843946,41.0
14240.1236127405,30.0
13597.84610081318,37.0
16536.69453439193,26.0
8765.860425876326,2.0
17302.496039799204,75.0
11936.976773062375,33.0
19125.285058552745,40.0
11743.702278590508,75.0
8077.346425802847,37.0
543.001063671225,34.0
20579.993573892727,71.0
-9516.815142135156,12.0
7408.780771611771,75.0
-7338.309339158059,49.0
13779.607264057144,33.0
15025.24469332898,57.0
18797.848373685385,71.0
2816.7265652542665,54.0
6915.251453791091,35.0
22524.368893156032,9.0
17405.56963668079,24.0
-1702.900218182629,14.0
15350.616403885815,81.0
1693.5251232992878,47.0
5289.6181060459185,31.0
9964.215904891891,38.0
15655.176582056596,44.0
-7976.259704017433,23.0
-6528.332709147728,26.0
18192.43727771492,63.0
3436.902125555922,41.0
20757.52314291689,69.0
18116.36001170434,55.0
14844.840718117943,29.0
5904.617780932573,7.0
5160.210920379754,3.0
-8393.854103662597,9.0
18103.105807743053,62.0
17688.132435578154,38.0
10115.904345092884,54.0
16175.758331746942,69.0
10655.994556523656,5.0
12734.979635201418,54.0
12396.515649788571,49.0
5239.750802811435,28.0
-7881.849121757597,29.0
9407.949748130904,33.0
-5894.391762775055,35.0
5505.874120468473,57.0
20680.872550816883,25.0
13322.566466515917,47.0
14094.67541000489,64.0
-11745.961794403962,14.0
14820.12726077398,66.0
-393.38641819385066,24.0
8120.3959626629985,63.0
9741.010677434862,57.0
12359.903522189827,20.0
19492.12985465266,57.0
7831.451035368693,48.0
14393.045282322444,54.0
6523.021678814864,59.0
20134.320774194362,71.0
-4547.046019374587,58.0
15430.467885991291,65.0
217.48138053634102,38.0
4895.866433907653,14.0
-3088.2888994067384,47.0
6937.792913531683,38.0
-1617.200011570335,14.0
-333.0088649852903,28.0
1564.2244910077886,18.0
9177.379201005837,69.0
10000.649356652124,57.0
17859.471006864984,75.0
11856.16006270864,41.0
20401.988623925892,82.0
13476.102265517513,34.0
13520.250852951272,27.0
-7155.743841369856,15.0
-380.3250738230356,34.0
-7186.1286668168,57.0
12354.390750096074,58.0
3436.4721405021664,45.0
15416.983709231266,28.0
15504.601456559065,75.0
13588.227812376785,43.0
7954.953399667289,67.0
-2510.0155467323675,23.0
15565.850940580774,47.0
13505.081365502607,75.0
11989.101300779817,76.0
17223.716352879354,47.0
15857.874134889147,43.0
821.268428343267,58.0
16788.718864427876,36.0
7029.394150414842,42.0
15398.21316484258,11.0
14656.340650944065,15.0
-6320.032300310013,26.0
11568.533637963541,5.0
14960.509768587195,30.0
12630.120449230973,23.0
-5103.521394559009,21.0
-9561.344883682485,11.0
-2795.016081936785,23.0
10669.036896311194,43.0
-86.0585405329457,48.0
-552.6520401922699,54.0
5654.10767723504,2.0
15640.997453086518,35.0
1764.4346725733658,29.0
13515.250076518081,45.0
14383.77921962232,21.0
17437.00268311255,26.0
5041.838892400851,12.0
11700.193153213624,83.0
23280.741481889374,65.0
13430.89599477342,62.0
11832.083711536714,72.0
4524.4228892797255,14.0
10711.313993749132,20.0
18907.26008459061,63.0
11059.888286769186,33.0
-9293.56613907582,7.0
18029.69371449177,64.0
13034.27720493322,82.0
19608.598163034967,50.0
7658.18001525913,22.0
22947.374798509347,65.0
16679.27882929143,46.0
14156.201540232893,15.0
12105.698170827116,53.0
1669.1324086591303,34.0
14817.187946731747,40.0
7462.239123847061,57.0
11919.04519335207,6.0
17986.749187151487,63.0
287.07133789084264,46.0
15744.346946659018,75.0
15000.501354259643,70.0
9495.156494258887,64.0
7234.658775924997,23.0
14685.999539185104,43.0
15375.463941545666,76.0
21744.997883367007,9.0
-651.2275741682524,27.0
2333.756382046613,56.0
12944.802667218457,17.0
4297.375265861036,42.0
5222.3211137397175,15.0
16098.681259703053,62.0
23233.671647870367,62.0
434.2475134007891,21.0
8243.317933246013,58.0
20685.48964905952,24.0
9409.575063519602,49.0
5229.7298107034785,60.0
13157.524655087864,57.0
-9995.582871078695,13.0
9829.651346115077,38.0
3693.664669733374,32.0
-2212.955881560968,31.0
5810.540207288163,46.0
5298.824468442144,22.0
18150.850441509236,42.0
-7753.151738823804,11.0
4105.446993159208,4.0
-249.8403690928883,32.0
-7989.081135572742,22.0
14154.860880773958,27.0
21323.347946572692,44.0
17355.66965447552,22.0
18228.023564446434,34.0
14872.168025566896,4.0
22619.391643294002,69.0
11042.009276307588,60.0
12016.148236801331,23.0
15350.145446961482,20.0
13157.93764982645,16.0
-6274.395046715084,5.0
12244.514072264954,17.0
-9831.828520581015,14.0
-7192.003772597094,35.0
-1414.5831751879816,22.0
13059.670754200786,71.0
13346.600972568394,52.0
7828.7780828462,32.0
9166.368837582355,46.0
21407.867679340725,59.0
13247.472479091964,42.0
10560.438427612691,56.0
21072.761075053986,23.0
19962.968091568975,72.0
17981.861443667556,43.0
-360.14795531533537,11.0
7120.171756016199,14.0
8931.438036285344,44.0
12482.04052104363,33.0
17949.61651157681,58.0
17820.443749049435,40.0
16113.887296700592,35.0
5976.933399379204,39.0
-1656.1505977601778,43.0
22610.02388114594,71.0
-8280.217702259924,19.0
16292.799555809426,54.0
6187.934382936898,74.0
10613.13357147668,37.0
18424.186005865457,79.0
21860.665489945313,33.0
7036.353535324255,19.0
5178.045714980618,54.0
-2853.2388377650486,53.0
17563.33165942985,21.0
11451.165579823686,58.0
4533.61634122273,45.0
-11004.797344242757,26.0
1535.9352675184418,21.0
-7850.767524243407,12.0
13736.488513261922,37.0
12133.75753900989,38.0
15464.728625236821,67.0
16763.948225897424,28.0
17262.439939423683,54.0
13860.52578068052,41.0
9868.871516833395,39.0
10627.121261646029,45.0
13133.828270818653,21.0
17262.188332269838,31.0
15768.40351381244,24.0
-414.8151481949635,28.0
-3448.4012194022444,45.0
18869.49713722086,28.0
2300.0370815164056,56.0
17035.826809918144,29.0
10952.634908096057,84.0
8777.41632091527,60.0
-2906.426046203362,20.0
10789.54805899988,42.0
-10826.10025166205,10.0
20829.69619084507,52.0
15204.564876317423,36.0
2710.5291953133315,11.0
3908.7153545663105,28.0
18104.673032960203,39.0
18328.036234061656,49.0
18311.35920343003,59.0
-510.1527296862396,43.0
22471.28577282129,39.0
10046.51486081312,16.0
1867.200017867718,19.0
-2216.483250675463,30.0
16210.539587915031,46.0
17142.828301015095,45.0
15962.94760914981,62.0
12283.869034375723,60.0
-10386.78286694126,6.0
9070.78160738401,78.0
2214.9775360300073,26.0
22224.796276200592,39.0
16594.96713154941,85.0
5945.75782351264,60.0
-1484.9828857780699,54.0
23408.280544437395,67.0
10912.98518375729,54.0
20068.008352491495,26.0
8500.321458222796,64.0
11062.911109419156,16.0
4942.054662392535,28.0
9557.299060601428,26.0
12621.603246152936,48.0
4842.710835251898,30.0
3795.942105985537,15.0
16887.391816555883,43.0
17166.94861468143,12.0
12048.697952772927,50.0
14597.46323103264,40.0
11347.067074989822,45.0
9628.586464539301,53.0
14304.62915581573,9.0
9355.062236441678,51.0
864.9733622623437,8.0
11430.331398841121,80.0
5256.085649722174,58.0
351.16936780637616,33.0
13738.33156966525,39.0
14021.747523651775,47.0
108.60460272507044,51.0
5281.221926358652,7.0
-990.3489691866944,24.0
8203.74814644934,67.0
5061.621938904592,29.0
-269.1335904494322,27.0
18435.00521760751,40.0
13764.371727412707,23.0
4151.810229951212,41.0
3711.5746191191306,5.0
-3371.9166863995288,11.0
6423.931394047866,53.0
18355.35000440271,29.0
18223.29620742959,17.0
13314.039721240319,24.0
-2124.7065923295177,3.0
18155.071087201348,53.0
4092.8940672296085,38.0
11502.470292755454,22.0
16899.371372960883,62.0
14284.53884346117,55.0
16990.23780189223,27.0
16148.730819267934,47.0
5504.604182949544,6.0
7131.14739085972,22.0
2724.091148574904,42.0
-8149.9154159893815,57.0
15066.766985324688,25.0
10033.610369052843,26.0
9117.344225163844,60.0
3746.097385924724,43.0
18314.207656960207,44.0
13647.85880965124,50.0
14968.001438499923,26.0
13738.085987495682,39.0
-5640.877385613994,50.0
21006.041589711942,41.0
23219.280481715334,45.0
12448.759878139244,61.0
7526.261518942709,51.0
5538.440436303083,59.0
2622.253421726854,37.0
16370.982386489584,17.0
9163.729867650809,38.0
-2665.2655212713444,15.0
9796.585701974655,44.0
18682.33337731767,41.0
7710.714504782896,35.0
11796.748558173938,26.0
10578.455279321644,17.0
9550.964266645884,56.0
14473.326273115727,27.0
15422.368349709708,53.0
4474.601283684866,13.0
4050.5078043614303,48.0
10693.026897793181,28.0
14828.973899720397,40.0
18455.827435078005,3.0
