sal_7_lc2vs0_iate,unem_x0
-14966.329336529681,23.0
-22973.602023819152,16.0
-31733.93188014781,4.0
-23784.020122548165,8.0
-29944.32396814643,22.0
-20681.806688880657,20.0
-23681.351490448036,2.0
-28546.654518830932,20.0
-20567.6749966686,22.0
-29338.50146850353,13.0
-37211.55080423472,11.0
-35369.195541491725,21.0
-34309.53282561989,7.0
-27423.338946637326,15.0
-18961.885957543196,23.0
-39463.14024115179,14.0
-20679.679856243347,7.0
-36166.90878704943,19.0
-22080.32337065613,14.0
-39338.87674069799,12.0
-29044.748833477326,22.0
-19700.845107069435,24.0
-24795.947589373252,16.0
-34194.25163903,22.0
-28948.978051128724,13.0
-33628.75533818539,23.0
-33294.85269875201,2.0
-20025.783157884176,23.0
-17856.080709183225,21.0
-38585.88319015798,2.0
-22370.934548846297,3.0
-32039.2368437174,12.0
-24069.211810925473,23.0
-29842.934248331112,10.0
-22161.382840033668,23.0
-33219.19196148272,9.0
-27760.28955646064,2.0
-31177.093761748212,5.0
-27350.894723285004,7.0
-28034.107661718932,23.0
-20359.972304553197,7.0
-34541.64112295194,10.0
-26754.036650084316,19.0
-30874.663846205203,12.0
-34585.75660814259,19.0
-26927.58953247995,3.0
-36652.21342550219,12.0
-18285.372275478203,4.0
-17442.544103720596,16.0
-30463.191571068168,10.0
-16657.901816816444,13.0
-32040.6074986109,21.0
-21197.90645089332,18.0
-32588.12277359507,2.0
-26578.006107730056,3.0
-23218.005625506295,20.0
-39704.433482925,24.0
-21271.17073435334,20.0
-25465.91291912157,1.0
-28596.26025118721,21.0
-22665.93137924984,13.0
-21066.55732084836,19.0
-35013.1217928105,14.0
-20064.88736712063,17.0
-20857.614476816023,1.0
-33108.92692225514,22.0
-20517.031086452855,8.0
-19197.08046076174,8.0
-20729.766060986596,4.0
-23107.12160189483,10.0
-19453.21552995719,6.0
-38084.04054120039,23.0
-29529.329986213503,1.0
-22484.351455840544,18.0
-30675.55461081333,14.0
-33363.28145670936,8.0
-25448.749172298056,19.0
-22894.359495292672,16.0
-22553.387281012354,19.0
-37491.15928986399,2.0
-36149.867270031405,10.0
-34209.304842846796,0.0
-19436.212252643218,16.0
-32619.86597012952,2.0
-21750.97084995175,23.0
-25916.04688715714,12.0
-17426.60891168377,20.0
-40688.684498072354,5.0
-18648.703599400906,14.0
-25881.035990991557,2.0
-27806.1128913754,14.0
-24455.246137663096,12.0
-33500.4284907447,11.0
-16460.58965374005,20.0
-32954.136652416535,10.0
-33500.045306037784,13.0
-24841.555114345305,17.0
-21723.177052836574,7.0
-19175.079053383295,10.0
-23429.35912283482,2.0
-32975.936669674076,17.0
-35549.58043522652,2.0
-27275.276467468335,9.0
-16713.97226740796,12.0
-21442.545515923495,12.0
-35493.14957629332,13.0
-28361.471609547003,12.0
-27977.761971521577,13.0
-22310.867776206767,12.0
-41703.02195663632,22.0
-18115.556212351963,11.0
-30520.841696688767,18.0
-22383.30489932528,9.0
-27391.03871601239,19.0
-30482.18444450109,17.0
-16140.944506896283,11.0
-24948.25791868456,12.0
-22170.734026822094,10.0
-24077.45465732757,23.0
-35865.34185290223,10.0
-29533.165375587152,21.0
-32106.904963597204,14.0
-40909.76090863927,10.0
-27685.895276604446,11.0
-23729.455766235402,2.0
-23408.018002277036,23.0
-40090.45493256463,10.0
-22923.627666203447,20.0
-30238.988034120244,4.0
-23214.087183439384,18.0
-20489.144207420122,10.0
-29595.855549237185,21.0
-34370.52345497785,18.0
-18714.107478368234,11.0
-20530.438727294222,12.0
-25291.195962350273,3.0
-32740.912321432403,14.0
-37066.47654072732,20.0
-44567.8969345635,15.0
-18244.624484849424,23.0
-29991.896742142588,17.0
-20591.640044699834,11.0
-38885.27217075933,4.0
-24391.687396306905,24.0
-29050.044092376233,2.0
-27389.279705702298,3.0
-38279.43432731289,23.0
-16973.613515319856,7.0
-25230.462323912754,21.0
-17530.98041749595,1.0
-34167.06606362389,19.0
-16334.838565505765,20.0
-18837.1337218309,19.0
-40116.30681955657,15.0
-15598.965284308355,13.0
-24033.74170325663,14.0
-23473.727984680623,10.0
-30610.176604277578,17.0
-21040.86132942253,15.0
-22128.023700334743,22.0
-38094.18123398469,1.0
-31359.66012065794,18.0
-16062.319616247723,8.0
-33346.167313692495,19.0
-24345.79314254358,20.0
-36546.2257757055,13.0
-23489.561316862848,6.0
-34146.694313859734,17.0
-28027.235368934005,8.0
-28387.908101881243,14.0
-30684.367610828733,20.0
-23672.386630141278,7.0
-37790.0012301261,6.0
-35955.089558193125,18.0
-19818.894868938405,7.0
-21708.130395705604,14.0
-23657.493000771174,17.0
-30543.46394771427,15.0
-22027.350877081444,21.0
-34491.718005754956,23.0
-15977.254627848164,6.0
-26320.37182235696,20.0
-25758.480335442582,0.0
-17049.729777952667,14.0
-17197.949674858442,17.0
-32433.41826973958,21.0
-30123.16606438526,15.0
-18377.977678973097,14.0
-36408.464273278245,0.0
-35138.081173569444,19.0
-34227.562858182355,12.0
-33918.138071682784,3.0
-32775.05570983637,23.0
-25051.719617198716,16.0
-23304.81575938245,0.0
-39404.44282792874,15.0
-22146.53933430703,21.0
-23183.31493016401,24.0
-29617.396717868527,20.0
-17096.978430666717,1.0
-23235.066145616423,24.0
-33141.430498449845,21.0
-22556.92128365537,16.0
-16322.550066771459,22.0
-21963.315217973934,23.0
-28790.523851664584,19.0
-21963.729193889165,22.0
-26094.915729027547,23.0
-25293.41962387418,15.0
-21506.787406512565,22.0
-29781.669050599106,0.0
-25262.80063509631,8.0
-39743.64801121347,13.0
-27212.475924795057,20.0
-31674.276623735586,21.0
-35205.116235506954,17.0
-34397.76876360676,15.0
-31220.76316882113,16.0
-33027.15997923037,7.0
-34945.86802995138,5.0
-19049.10719081107,17.0
-32117.350889936642,10.0
-19170.92622978521,12.0
-21912.705234406843,5.0
-27374.22816647769,0.0
-27200.462110929977,19.0
-18544.909525667128,6.0
-32189.163145898376,20.0
-22852.096577941003,3.0
-18586.870304231026,23.0
-21853.413883297297,9.0
-26627.664764552654,11.0
-31251.30822206154,12.0
-31707.909991192235,23.0
-16111.16207917891,20.0
-35098.93322485298,18.0
-28672.802309139544,23.0
-23907.205164017494,6.0
-34174.71085250409,6.0
-27478.168880064804,15.0
-37087.20879292311,14.0
-40119.71742691354,22.0
-36310.68023241551,20.0
-22688.83606429539,11.0
-29385.637464812928,24.0
-24219.93453420772,17.0
-32460.519085166234,16.0
-33719.992470388956,16.0
-18601.688751474445,9.0
-43210.30053668612,1.0
-17418.518548837383,22.0
-28312.91474340868,23.0
-20520.934576178603,5.0
-34497.30473056111,23.0
-32789.976455788084,19.0
-33027.232555069655,18.0
-37312.986059461095,18.0
-19092.58172848977,10.0
-41855.05878547112,4.0
-33080.814736741326,21.0
-41288.3358313195,9.0
-38585.96312312811,13.0
-34891.82015516868,10.0
-30761.58394581513,19.0
-35673.78096574823,23.0
-34314.16003388869,9.0
-29010.546645038004,9.0
-19538.752094545376,5.0
-16518.55647387504,16.0
-30366.202618470415,15.0
-39845.925154397555,2.0
-20429.758555593573,19.0
-22337.522358349317,15.0
-33193.19943207831,5.0
-19944.496906373446,23.0
-22415.353493826038,17.0
-28429.440151478826,6.0
-20420.393076669512,14.0
-35361.00834401361,5.0
-22985.301212907332,24.0
-24755.05611721064,23.0
-22938.448214792494,15.0
-20821.7828589516,17.0
-20922.429027485225,14.0
-29600.988427159173,7.0
-32725.9127761401,12.0
-35854.99006848158,2.0
-24849.592267440526,18.0
-23014.6826161065,7.0
-24736.453989432786,19.0
-33377.990037256335,11.0
-21056.858248332155,2.0
-37217.67345443621,13.0
-23364.425410032352,4.0
-25517.117066900544,18.0
-26748.39414199869,8.0
-19241.087531425026,5.0
-32238.22271276477,20.0
-14308.750972699832,22.0
-28302.341954084513,17.0
-18201.521355808505,3.0
-25185.059339686733,20.0
-29843.096461820576,4.0
-38916.09488771549,15.0
-23824.778766968277,8.0
-23573.75677544472,18.0
-23674.757705408785,2.0
-33185.00722268616,5.0
-25406.92874492565,14.0
-29764.54654320642,24.0
-22264.16981352463,9.0
-15733.52664403315,20.0
-35755.53790813802,23.0
-25129.599122249896,11.0
-20766.179807690984,4.0
-36142.045333201146,17.0
-29912.544905878844,15.0
-18474.64126786749,24.0
-34706.34673293331,11.0
-20636.12709860918,3.0
-32174.55370758875,24.0
-16807.09046761776,14.0
-34334.591792438,15.0
-16460.039348402384,15.0
-26259.49815138069,6.0
-28388.480612383963,12.0
-23125.162550012992,16.0
-18912.00889953045,15.0
-25264.737460633172,18.0
-21016.427534975235,6.0
-13587.053561526753,14.0
-23780.65813542845,11.0
-33253.51166626958,4.0
-32377.2518235377,13.0
-27813.267407097137,10.0
-22468.175202161055,17.0
-21669.979813339432,6.0
-18570.484570661793,21.0
-17716.547959865813,20.0
-31060.443721531577,10.0
-26666.959856248657,1.0
-18594.048260465745,22.0
-36450.078919796724,19.0
-35582.96692004384,22.0
-32234.014224437422,8.0
-29579.237811696457,19.0
-25875.163250614398,12.0
-30206.238384943077,24.0
-26672.88500778748,1.0
-22487.144786505436,11.0
-36086.93675149597,17.0
-17851.49200749326,10.0
-16674.66295338963,17.0
-31831.77268402717,2.0
-24315.727819737123,2.0
-26122.595633673533,20.0
-21972.357411644483,7.0
-25827.541898636966,12.0
-19341.745867446967,17.0
-27998.502097761815,22.0
-23945.446870388318,23.0
-38918.447515421794,2.0
-28725.780503152408,6.0
-35231.08039788736,15.0
-18714.799160641538,20.0
-23589.199455865848,12.0
-26846.7192443361,11.0
-33929.633604563176,18.0
-37960.17700684812,14.0
-24689.189943565998,2.0
-22472.717611516495,14.0
-18517.44783158581,11.0
-33520.58326123476,6.0
-39806.77538724188,18.0
-22353.53843757757,20.0
-22158.690831010572,5.0
-29584.55218182592,21.0
-39063.83909785835,0.0
-35439.68523245733,4.0
-27351.032780067322,15.0
-19615.467182541222,12.0
-27358.507494983518,15.0
-20030.89461749265,5.0
-16034.107889458162,7.0
-27060.153620539648,14.0
-33636.39332063637,21.0
-31464.215367253506,6.0
-25805.547114368084,4.0
-35688.332816031354,20.0
-16449.671440175425,10.0
-41340.26750641409,21.0
-37534.51643878337,9.0
-39061.10615306524,8.0
-31768.81431176426,7.0
-26384.865831551255,8.0
-17245.590032262997,1.0
-23342.276221499393,18.0
-22541.980452396838,14.0
-29964.32432846779,19.0
-19174.80758001285,17.0
-34085.300865824465,6.0
-26796.220817668072,6.0
-17715.594993607134,8.0
-35349.46993473236,11.0
-32019.298625633695,11.0
-21470.309482101293,14.0
-22255.922618132925,4.0
-14258.950498515176,11.0
-24601.465160109852,20.0
-19543.815455706837,21.0
-31229.826296532272,2.0
-37037.5537373778,1.0
-33056.687430735146,19.0
-23810.69105444682,5.0
-16020.143353267187,18.0
-25994.31309535484,10.0
-30979.548024857802,22.0
-29858.10142763806,8.0
-23864.724120963936,10.0
-34977.2265946245,10.0
-28127.243409800325,10.0
-38458.81022024299,1.0
-26086.005220365976,6.0
-16933.584153788157,2.0
-21751.214534720173,11.0
-23416.041687985733,2.0
-38705.74350990009,17.0
-19880.649920465286,5.0
-18211.266676997966,5.0
-26719.36203617422,6.0
-21732.25218532958,4.0
-30265.94789736814,14.0
-19654.746675973834,5.0
-25771.97401823208,20.0
-24856.0361772726,18.0
-22203.839919674476,9.0
-33223.43329182685,22.0
-31673.447407087555,15.0
-29174.98979323158,18.0
-21750.21923886985,7.0
-32915.01797131067,4.0
-30323.451453397312,4.0
-30634.29744845094,17.0
-16995.45209718398,4.0
-33537.671494688526,1.0
-21700.22146265833,21.0
-34585.32285194192,2.0
-29456.324896088823,2.0
-44531.933782456195,16.0
-28552.44157993971,8.0
-24631.857615258778,5.0
-22845.86385117903,3.0
-17817.345678988102,16.0
-22030.046141548508,16.0
-18497.25344272124,3.0
-21089.69875515514,10.0
-22312.233183692828,4.0
-21841.459621736496,0.0
-39508.85244289324,16.0
-23083.828635428523,15.0
-21742.54158326307,9.0
-27863.07450213078,9.0
-17221.04699935318,10.0
-34607.320984860846,7.0
-28841.33108248254,21.0
-25637.480618148165,9.0
-19168.86576681306,3.0
-29200.76793548576,9.0
-18916.289441592686,15.0
-36787.519345412715,6.0
-16646.216397412227,22.0
-32689.01179960995,7.0
-15999.210662219139,14.0
-27750.912756250917,2.0
-25981.87812340835,16.0
-26728.80036659502,23.0
-30154.364169578028,15.0
-35116.966391447386,15.0
-34737.936904525544,22.0
-35510.7994496623,18.0
-23580.879770953943,21.0
-29468.89201549955,2.0
-17668.1228167075,2.0
-22619.98559753506,6.0
-24549.02711993649,3.0
-31935.237195757247,7.0
-27786.313067485444,22.0
-37145.051481731396,8.0
-37237.491844167394,14.0
-25499.916566161493,11.0
-30556.43604681929,3.0
-28464.073876083305,4.0
-29516.560084416265,13.0
-22822.69548824437,15.0
-18569.62191589963,24.0
-18829.083437836485,24.0
-21830.06503370396,6.0
-29930.92589572414,6.0
-16936.316722404263,2.0
-34502.44793049659,0.0
-30022.80269065626,24.0
-18036.520178699287,1.0
-33605.743821166005,8.0
-32115.957431100684,1.0
-16996.18369251029,8.0
-25459.866023733488,21.0
-29896.18579107605,7.0
-16899.273308131305,6.0
-33043.7933888472,23.0
-35528.718388502355,22.0
-24803.521031462915,5.0
-20217.895979802674,2.0
-13120.928548929987,20.0
-19087.74189545209,23.0
-23199.757610382505,3.0
-37064.95212707177,4.0
-35253.43987452451,5.0
-17073.122549981177,12.0
-40511.532010908166,13.0
-30093.830047644653,5.0
-38445.759005085405,13.0
-29315.989324253183,0.0
-19544.036002583784,13.0
-15756.602128303664,11.0
-26606.76171610858,13.0
-28558.211327935394,10.0
-28207.93617057978,2.0
-28070.071736309856,1.0
-22465.97934476871,4.0
-41780.23126364169,11.0
-22685.48017147062,4.0
-39957.968506551464,2.0
-16294.158961582481,9.0
-36930.47184791532,20.0
-33199.3659573583,22.0
-22444.26768228191,10.0
-18254.243991757747,0.0
-37968.89954535086,3.0
-29269.426863460656,4.0
-27905.58328008449,3.0
-22032.7735189278,24.0
-27365.82269156706,13.0
-24924.95961282548,14.0
-37816.38480096188,9.0
-17392.929356518765,12.0
