sal_6_lc1vs0_iate,olf_x0
4786.872201996116,56.0
4937.87493474165,85.0
4491.152950496435,51.0
-2632.9534004147313,54.0
6295.935285934222,38.0
-2279.549880175713,28.0
1765.0500781177957,83.0
4688.2744782647505,52.0
-638.9576443182382,12.0
960.9896371314971,39.0
-18236.03144106409,14.0
5589.539260932188,71.0
5523.929928554506,41.0
3044.6600191746147,51.0
5738.071236309972,62.0
9723.306466737911,17.0
1567.081583005752,67.0
-12953.701944487842,1.0
-2652.652873074645,16.0
-7147.628432542682,31.0
-13012.106493399757,54.0
2818.2069071708634,40.0
-10446.080726259752,6.0
7484.336287808139,56.0
7563.904390672153,44.0
6552.785888706549,47.0
-10088.094938680853,26.0
-9757.948007938514,59.0
2674.7150364409495,63.0
-13536.185591746458,15.0
5272.717361686055,59.0
3624.9324330982417,38.0
-1790.5499210627877,32.0
4450.627062331365,57.0
3305.514783733077,27.0
-4952.949111954732,33.0
3856.2134153104744,57.0
4582.272173993855,21.0
-13022.853196914615,42.0
3274.938842368805,18.0
6440.2186368124985,68.0
6379.169444053601,30.0
3022.208913924107,41.0
3647.860432091442,30.0
1213.3476412751952,37.0
4472.0675822993635,26.0
-625.4468351277974,2.0
5087.550125389053,75.0
3653.5182546119486,33.0
5794.630189021966,40.0
2954.959111921852,75.0
-3515.2100849879716,37.0
-5258.80000862891,34.0
7920.117367699964,71.0
-16237.205064735477,12.0
-1484.8822309506913,75.0
-17442.095032407662,49.0
2721.4020784109844,33.0
4197.474641707155,57.0
6680.968443067644,71.0
-4404.343353272665,54.0
-100.26183126314459,35.0
8645.319146987422,9.0
5775.252323229994,24.0
-7801.850264728622,14.0
3311.4756508859973,81.0
-5269.406740862252,47.0
-2103.465159099963,31.0
1423.4083593945159,38.0
4441.066818808058,44.0
-12212.603364041408,23.0
-14710.221032450838,26.0
5124.652344713599,63.0
-5095.864270302011,41.0
6891.059756759703,69.0
5808.817652304406,55.0
4665.370645478131,29.0
-1910.6901316000237,7.0
-2736.7668394826387,3.0
-16919.38506887057,9.0
6132.771242077288,62.0
4588.3405217631735,38.0
-151.8382505368918,54.0
4569.512182941555,69.0
1688.3861740438851,5.0
3296.7419693332295,54.0
3392.700723136222,49.0
-2851.718178426905,28.0
-11597.630430945095,29.0
-768.0156106042305,33.0
-12207.421863217565,35.0
-1153.9752578158332,57.0
6904.169317361218,25.0
4069.2872177568597,47.0
3090.1067243680372,64.0
-19985.985395021125,14.0
3112.800600554565,66.0
-8072.731749132867,24.0
656.5945063531718,63.0
-1372.943665715262,57.0
1792.7363295847736,20.0
6065.646419252873,57.0
-2464.685386153291,48.0
3195.0308217386364,54.0
-665.6062343062115,59.0
6736.237288929911,71.0
-11077.76233821836,58.0
3716.3082070790533,65.0
-6644.117470081756,38.0
-5866.20075913652,14.0
-7181.167611531336,47.0
-2199.796967185379,38.0
-8887.181049766526,14.0
-9770.454698552398,28.0
-6294.066371884856,18.0
159.15938019624286,69.0
-363.8276380789266,57.0
5281.9335272748585,75.0
2420.6234099556314,41.0
6051.087569260875,82.0
3188.027036552512,34.0
1827.9040803504686,27.0
-17381.645628536415,15.0
-8371.247620275932,34.0
-12521.679696084033,57.0
1436.7539807482935,58.0
-7563.259859603859,45.0
4426.744283714175,28.0
4197.543312816206,75.0
2291.868658165052,43.0
-334.64032086928296,67.0
-9193.829262261133,23.0
3901.672833191993,47.0
2290.68019967818,75.0
3601.5426088475147,76.0
4889.968415061785,47.0
4776.317397319319,43.0
-11383.712730189092,58.0
5345.62554010157,36.0
-369.9709447580432,42.0
5014.716319193913,11.0
4244.829693499269,15.0
-13335.411666802129,26.0
568.2271462547942,5.0
