grid,density
-49643.34695098082,5.087331628617954e-09
-49603.38373718808,7.2751282598409505e-09
-49563.42052339535,9.436486261079e-09
-49523.45730960261,1.1571405632332864e-08
-49483.49409580987,1.3679886373602158e-08
-49443.530882017134,1.5761928484886505e-08
-49403.567668224394,1.7817531966186667e-08
-49363.60445443166,1.9846696817501893e-08
-49323.64124063892,2.1849423038832922e-08
-49283.67802684618,2.382571063017938e-08
-49243.71481305345,2.577555959154091e-08
-49203.75159926071,2.7698969922918237e-08
-49163.78838546797,2.9595941624310984e-08
-49123.825171675235,3.146647469571884e-08
-49083.861957882495,3.331056913714245e-08
-49043.89874408976,3.512822494858117e-08
-49003.93553029702,3.691944213003565e-08
-48963.97231650428,3.8684220681505565e-08
-48924.00910271155,4.0422560602990595e-08
-48884.04588891881,4.2134461894491366e-08
-48844.08267512607,4.3819924556007574e-08
-48804.119461333335,4.547894858753892e-08
-48764.156247540595,4.7111533989086e-08
-48724.193033747855,4.87176807606485e-08
-48684.22981995512,5.07213113297478e-08
-48644.26660616238,5.4517699155375785e-08
-48604.30339236965,5.826120972103399e-08
-48564.34017857691,6.195184302672371e-08
-48524.37696478417,6.55895990724443e-08
-48484.413750991436,6.91744778581951e-08
-48444.450537198696,7.270647938397743e-08
-48404.487323405956,7.618560364979063e-08
-48364.52410961322,7.961185065563404e-08
-48324.56089582048,8.298522040150896e-08
-48284.59768202775,8.630571288741412e-08
-48244.63446823501,9.107417595645065e-08
-48204.67125444227,9.651937788075031e-08
-48164.70804064954,1.0188526391509526e-07
-48124.7448268568,1.0717183405948758e-07
-48084.78161306406,1.1237908831392612e-07
-48044.818399271324,1.1750702667841004e-07
-48004.855185478584,1.225556491529412e-07
-47964.89197168584,1.2871317226723327e-07
-47924.92875789311,1.3725033866343149e-07
-47884.96554410037,1.4650021821314847e-07
-47845.00233030764,1.5561790461294092e-07
-47805.0391165149,1.646033978628123e-07
-47765.07590272216,1.7345669796276073e-07
-47725.112688929425,1.821778049127848e-07
-47685.149475136684,1.9076671871288756e-07
-47645.186261343944,1.9922343936306745e-07
-47605.22304755121,2.0754796686332312e-07
-47565.25983375847,2.1633056939981107e-07
-47525.29661996574,2.2663187891565894e-07
-47485.333406173,2.3677455665160146e-07
-47445.37019238026,2.4675860260763643e-07
-47405.406978587525,2.5658401678376223e-07
-47365.443764794785,2.662507991799824e-07
-47325.480551002045,2.757589497962952e-07
-47285.51733720931,2.851084686326989e-07
-47245.55412341657,2.9429935568919685e-07
-47205.59090962383,3.034917244480579e-07
-47165.6276958311,3.1461155532480533e-07
-47125.66448203836,3.2554631579166275e-07
-47085.701268245626,3.362960058486262e-07
-47045.738054452886,3.4686062549569974e-07
-47005.774840660146,3.59314261346922e-07
-46965.81162686741,3.7173243912671815e-07
-46925.84841307467,3.8393910786664e-07
-46885.88519928193,3.9593426756668526e-07
-46845.9219854892,4.0771791822685196e-07
-46805.95877169646,4.1929005984714417e-07
-46765.99555790372,4.306506924275599e-07
-46726.03234411099,4.4179981596809695e-07
-46686.06913031825,4.527374304687596e-07
