sal_7_lc1vs0_iate,earnx2
5953.581473813945,0.0
8464.159484895521,0.0
6955.3430478117225,0.0
-2020.5311061799873,0.0
10542.252531732003,0.0
586.1306613070965,0.0
4807.944093878533,0.0
7682.542326626746,540.5292221533524
1447.4128988806015,0.0
3889.160303714728,0.0
-13394.278717608087,0.0
8937.64384238371,0.0
9798.967674830703,1228.7335340854088
5767.038233563755,0.0
9222.468931014644,0.0
12962.039103616275,0.0
4298.5463141792625,0.0
-6621.01969764985,0.0
133.68620445255692,965.8503379932461
-3060.6652236598984,1502.7000496557
-10470.3889259688,743.4988660048341
5694.045952312683,0.0
-7517.611412784085,1567.4865435882898
11040.95930020456,0.0
11872.05034125171,731.6847828549727
10152.859535544061,0.0
-7127.51135072515,0.0
-11020.034325460148,0.0
5034.745716134101,0.0
-10578.027809877756,702.8414013080481
9021.633432821927,0.0
8406.27612886288,0.0
278.7666532655521,1337.9946573057587
8026.213406079298,0.0
6758.007200695987,0.0
-1742.209419884819,1054.856986464721
8594.16756648007,0.0
8082.334098990294,0.0
-10557.429991132149,0.0
6943.199170499402,0.0
9244.221824454076,0.0
11191.362756678775,1710.275913025411
6735.66239515811,0.0
7358.825751417266,1188.2006749697766
5162.883729185534,941.0107736229702
8336.795607308963,0.0
2286.2286628231595,955.4429418040424
9865.436773882439,0.0
5945.2864227698765,0.0
9483.486279094846,881.809880102695
5602.926294863125,0.0
278.7240398223548,0.0
-3430.044723143349,0.0
11411.257030759025,1129.902604299713
-13931.24622653872,870.2730383209896
2317.3674088288208,0.0
-13012.4128266551,0.0
6456.48340913016,1131.9066236985716
8592.023239682683,0.0
9119.19420782378,0.0
-3219.749723097361,1590.0336091143665
2397.4886960786353,0.0
12706.676142674845,0.0
8538.243984216904,0.0
-5304.003869083626,0.0
6508.104397677311,1079.2784244259665
-3988.5053650855625,0.0
1615.2895637602614,0.0
4415.370816577562,0.0
8835.536156199285,0.0
-12044.882760781253,0.0
-10803.475381155049,0.0
9145.399011089045,699.3713044043346
-2099.758615756405,0.0
10908.435183384005,0.0
9230.276218078732,806.2559022403984
8265.641815684608,0.0
305.37753266011555,0.0
-1121.5174551133,0.0
-14952.841476965114,1725.9521238724642
8888.239247329333,890.8636534716501
