sal_8_lc2vs0_iate,reg_agri
-5247.612371911615,30.420569431073343
-5936.0812680048975,31.72492299534889
-18919.441037239645,5.69363914978576
-14707.782499432617,17.156511257966585
-16469.150647081267,10.425683441718604
-12774.949402169914,12.336111894138924
-12053.518190141918,13.272856279921823
-14026.35331439889,13.272856279921823
-13983.383125352026,21.44874346620925
-13134.47856113199,25.447105542939124
-29884.652334278326,38.426488642538814
-17681.150924771904,20.90306101162109
-16609.6116737232,25.447105542939124
-11969.497222718794,1.132160989646131
-5950.023047619555,12.782315118678907
-21467.992990178907,8.332942688788997
-11945.720340139294,12.190795575052846
-23984.303139984087,26.302762831609364
-14270.983694386445,17.05947641370443
-31714.984435430924,30.409884059187547
-16666.270956639855,1.132160989646131
-9190.945167600372,23.218144734904
-16119.659878602992,37.68124385002402
-17563.4395086259,20.180144970495384
-12709.421738549398,26.58932955325777
-17881.349442808176,30.420569431073343
-21270.396143409,12.190795575052846
-10635.591001845487,26.28135983123264
-6349.551233765743,25.725153340464843
-25672.877520447037,13.272856279921823
-6822.170593997488,17.05947641370443
-15317.612865724008,31.72492299534889
-7312.442213867472,17.932562693756196
-16567.308543593586,3.927831006064245
-10771.937303749974,23.14825227454956
-23206.795175427615,21.81703550251781
-11427.513352134138,22.092249117524783
-16042.078033573867,16.143774716964504
-17658.06812471561,9.518818038309782
-11169.2081233098,18.79185971370501
-11499.894941943663,25.59892040830825
-13532.379106039432,20.28222278472817
-10474.096448959794,26.302762831609364
-7399.015417263921,20.28222278472817
-21831.30318425617,38.426488642538814
-12068.484378545405,30.420569431073343
-16817.388918640918,16.766249047417915
-8416.273475017142,16.12384262285483
-9300.107912582045,18.757994207245872
-12865.209168249241,21.81703550251781
-7081.880304338442,21.83368081202904
-15828.948926235356,33.36162869752894
-10728.199476209447,11.578951027428012
-13929.317983234097,11.942906218623804
-13986.614677233641,10.52412367775796
-8806.614629841297,10.52412367775796
-31091.268872966826,13.608850492731817
-12631.794461756974,30.409884059187547
-10562.048830745494,8.332942688788997
-19426.966405927375,20.180144970495384
-13447.30051696412,31.72492299534889
-12487.276177898975,13.23318471616647
-16920.067990057403,25.447105542939124
-12532.962823379243,34.4734454458848
-9913.747962433377,17.114253331641656
-13732.531740885564,19.70368081017321
-13666.649579562232,12.613632740062826
-8937.991690188243,21.81703550251781
-11118.370337633278,10.52412367775796
-9831.196112755113,26.302762831609364
-10573.756448907983,19.647957347052547
-28880.51804557306,12.613632740062826
-10686.250735088259,18.562253210557493
-13103.616710817836,12.190795575052846
-17959.01024925051,8.320220391373894
-10071.496266680995,16.766249047417915
-13782.465572926778,8.332942688788997
-16474.894839209068,20.28222278472817
-15764.240231078948,12.613632740062826
-28745.982583084147,25.59892040830825
-17947.466423922444,1.132160989646131
-21472.93628477188,5.69363914978576
-6541.9600657612355,21.61563065615585
-11658.795107039547,30.86665725132705
-7148.046106287589,29.22739596194833
-10323.714508672372,22.32621505968753
-9269.578573458637,7.950620098438058
-29115.64469282887,11.642586775623563
-9615.11726571023,12.789203739932198
-8861.114745064175,21.83368081202904
-17716.60192563,6.687900598978352
-16340.103061847669,27.451018475410937
-14684.070456690177,13.963866260572992
-7644.129012913617,22.092249117524783
-17645.62628875656,20.90306101162109
-21284.617047466774,7.950620098438058
-13330.57537141005,6.687900598978352
-12540.192397054576,26.58932955325777
-9402.807187600747,9.647452638974611
-9795.936310623623,3.927831006064245
-15211.710614927828,12.336111894138924
-18920.787376180393,22.092249117524783
-14363.490183207621,29.32505767081869
-3632.2607362219505,31.72492299534889
-11975.5970092164,11.642586775623563
-20815.78051022569,35.40501989106287
-14272.336117167273,5.69363914978576
-10667.303216113625,13.963866260572992
-14295.430723840462,31.72492299534889
-30380.561068380193,19.647957347052547
-7401.089893542664,29.22739596194833
-16763.298111027994,10.425683441718604
-16441.26604018639,11.942906218623804
-18094.53069026472,18.79185971370501
-16122.99698257296,8.320220391373894
-8268.885028056278,7.950620098438058
-10978.461832212244,10.52412367775796
-9573.332851260828,16.64323622189432
-9182.378284501126,23.14825227454956
-16127.620849373467,29.32505767081869
-9191.211403168274,26.58932955325777
-14354.187389724199,22.092249117524783
-31812.547204745133,25.447105542939124
-19965.426218763736,34.4734454458848
-13745.607386248457,18.757994207245872
-9055.757976269144,17.05947641370443
-29427.236427341748,10.52412367775796
-8861.753916954247,16.766249047417915
-11431.900734056582,22.092249117524783
-6804.923687760395,36.10508609312406
-10640.602832549692,15.599548132494943
-19197.80689807979,12.782315118678907
-13239.538872666702,25.25684355246182
-7698.705860482621,18.117577938721773
-8403.83715808361,11.578951027428012
-16925.87742997753,12.789203739932198
-15443.853765018846,38.426488642538814
-26489.770039860963,30.86665725132705
-32439.393099778827,18.562253210557493
-9836.64184116644,29.22739596194833
-17787.756900753462,4.885271868806392
-17199.62035261083,6.687900598978352
-28787.39871147152,12.190795575052846
-13611.636933011723,18.757994207245872
-8788.609005349892,21.83368081202904
-11707.752520868715,4.38846568617879
-28420.892329321316,36.31581069178857
-9017.434527057592,17.156511257966585
-12893.25721850593,8.795230083567638
-7726.069504399047,9.518818038309782
-21685.039040158692,18.562253210557493
-7890.740356703594,36.31581069178857
-7962.82577193678,7.950620098438058
-27077.96469273285,25.25684355246182
-7457.032934422472,30.420569431073343
-14298.479671744848,5.69363914978576
-10487.06035811848,30.86665725132705
-17149.425189867263,25.25684355246182
-13012.51422609331,12.789203739932198
-8866.169842147425,10.52412367775796
-21995.1583421644,34.4734454458848
-11290.039315053968,20.180144970495384
-7097.70649446683,22.32621505968753
-18993.60723190813,37.68124385002402
-8388.517453040644,18.562253210557493
-22343.058481445547,26.28135983123264
-6146.817396132016,8.795230083567638
-21872.97693888678,7.950620098438058
-11145.459436193058,31.83741398327524
-10301.771338755809,25.447105542939124
-16830.292048571337,12.336111894138924
-12785.061973985476,13.963866260572992
-19173.38069494109,24.09174497286721
-19362.225473852606,12.336111894138924
-6088.104218178562,16.12384262285483
-9421.5776810159,35.40501989106287
